Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items,Total_Cost,Total_Sales,Profit_Margin_Sales,Profit_Margin_Cost,is_slow_moving,is_overstocked
1000000096,11-05-2021 19:50,Michael Johnson,481733,"['Cleaning Rags', 'Syrup', 'BBQ Sauce']",Middle-Aged,Summer,3,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Cash,Seattle,Pharmacy,False,Discount on Selected Items,11.85,6.6,42.0,8,52.8,94.8,44.30379746835443,79.54545454545455,False,False
1000000097,29-07-2022 17:21,Lisa Delgado,702890,"['Dish Soap', 'Apple']",Professional,Winter,2,Dish Soap,Cleaning Supplies,Dish Soap,Mobile Payment,Miami,Warehouse Club,True,,10.04,5.3,23.68,5,26.5,50.199999999999996,47.17131474103586,89.35849056603773,False,False
1000000098,05-10-2022 18:14,Matthew Jackson,337629,"['Salmon', 'Dustpan', 'Yogurt']",Professional,Winter,3,Salmon,Meat & Seafood,Salmon,Mobile Payment,Miami,Specialty Store,False,,3.68,1.5,17.42,8,12.0,29.44,59.171195652173914,145.16666666666669,False,False
1000000099,01-08-2020 23:03,Nicholas Stephens,377803,['Eggs'],Middle-Aged,Fall,1,Eggs,Meat & Seafood,Eggs,Credit Card,Chicago,Convenience Store,False,,3.93,1.7,15.63,7,11.9,27.51,56.81570338058888,131.34453781512605,False,False
1000000100,15-01-2020 21:16,Jean Moore,76868,['Deodorant'],Teenager,Spring,1,Deodorant,Personal Care,Deodorant,Mobile Payment,Houston,Warehouse Club,False,Discount on Selected Items,7.14,2.92,42.14,10,29.2,71.39999999999999,59.019607843137265,144.3150684931507,False,False
1000000101,15-03-2021 01:30,Daniel Johnson,827103,['Canned Soup'],Student,Fall,1,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,New York,Convenience Store,False,,1.03,0.61,3.36,8,4.88,8.24,40.77669902912621,68.85245901639344,False,False
1000000102,22-10-2022 16:34,Maria Murray MD,174228,"['Soda', 'Laundry Detergent', 'Vinegar', 'Toothbrush']",Senior Citizen,Winter,4,Soda,Pantry & Snacks,Soda,Credit Card,Los Angeles,Department Store,False,,92.73,45.84,46.89,1,45.84,92.73,50.56615981882886,102.29057591623037,True,False
1000000103,10-02-2020 01:48,Scott Hunter,721069,"['Bath Towels', 'Canned Soup']",Professional,Summer,2,Bath Towels,Home & Misc,Bath Towels,Cash,San Francisco,Convenience Store,False,Discount on Selected Items,9.31,5.14,41.66,10,51.4,93.10000000000001,44.74758324382383,81.05058365758755,False,False
1000000104,27-12-2022 06:34,Sean Moore,117333,"['Air Freshener', 'Tuna', 'Onions', 'Baby Wipes']",Retiree,Fall,4,Air Freshener,Home & Misc,Air Freshener,Cash,New York,Department Store,True,,6.12,4.11,4.01,2,8.22,12.24,32.76143790849673,48.783454987834546,True,False
1000000105,21-04-2021 03:43,Alexander Harmon,286464,"['Trash Bags', 'Feminine Hygiene Products', 'Lawn Mower', 'Ice Cream']",Young Adult,Summer,4,Trash Bags,Cleaning Supplies,Trash Bags,Cash,Seattle,Supermarket,True,Discount on Selected Items,2.01,0.96,10.57,10,9.6,20.099999999999998,52.587064676616926,110.10416666666667,False,False
1000000106,14-05-2022 12:06,David Rodriguez,286621,"['Tuna', 'Coffee', 'Trash Cans']",Retiree,Spring,3,Tuna,Meat & Seafood,Tuna,Mobile Payment,Dallas,Pharmacy,True,BOGO (Buy One Get One),6.01,3.14,22.93,8,25.12,48.08,47.69134775374376,91.28184713375795,False,False
1000000107,30-01-2023 16:47,Linda Davis,364102,"['Sponges', 'Cleaning Rags', 'Razors', 'Tuna']",Retiree,Winter,4,Sponges,Cleaning Supplies,Sponges,Cash,Seattle,Pharmacy,False,Discount on Selected Items,18.86,11.82,14.08,2,23.64,37.72,37.32767762460234,59.56006768189509,True,False
1000000108,11-10-2023 18:27,Linda Hayden,803820,"['Razors', 'Light Bulbs', 'Trash Cans', 'Honey']",Teenager,Spring,4,Razors,Other,Razors,Credit Card,Seattle,Supermarket,False,BOGO (Buy One Get One),3.37,1.58,16.1,9,14.22,30.330000000000002,53.0827563468513,113.22081575246132,False,False
1000000109,24-09-2022 01:38,Connie Baker,503192,"['Mustard', 'Soap', 'Bread', 'Pasta', 'Shaving Cream']",Middle-Aged,Winter,5,Mustard,Condiments,Mustard,Mobile Payment,Seattle,Department Store,True,Discount on Selected Items,8.27,3.5,33.4,7,24.5,57.89,57.69562964242528,136.32653061224488,False,False
1000000110,23-04-2021 13:09,Mr. Kenneth Watson,938162,"['Chips', 'Canned Soup', 'Cleaning Spray', 'Olive Oil']",Teenager,Winter,4,Chips,Pantry & Snacks,Chips,Cash,Miami,Department Store,True,BOGO (Buy One Get One),1.92,0.93,7.87,8,7.44,15.36,51.23697916666667,105.77956989247312,False,False
1000000111,21-09-2022 12:12,Maurice Brown,439273,"['Air Freshener', 'Laundry Detergent', 'Cleaning Spray', 'Shaving Cream', 'Ketchup']",Teenager,Fall,5,Air Freshener,Home & Misc,Air Freshener,Cash,Miami,Specialty Store,True,,9.09,4.08,50.16,10,40.8,90.9,55.181518151815176,122.94117647058825,False,False
1000000112,11-01-2022 11:36,William Wood,461193,"['Tissues', 'Insect Repellent', 'Bread', 'Pancake Mix']",Student,Fall,4,Tissues,Cleaning Supplies,Tissues,Cash,Atlanta,Pharmacy,True,,31.67,21.5,20.34,2,43.0,63.34,32.11240922008209,47.30232558139535,True,False
1000000113,24-04-2023 01:06,Javier Ryan,140983,"['Feminine Hygiene Products', 'Pickles']",Teenager,Spring,2,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Miami,Supermarket,False,Discount on Selected Items,24.43,15.69,17.47,2,31.38,48.86,35.755218993041346,55.67240280433396,True,False
1000000114,31-07-2021 22:35,Mr. David Casey,401737,"['Pasta', 'Orange']",Teenager,Winter,2,Pasta,Grains & Bakery,Pasta,Debit Card,Los Angeles,Supermarket,True,,44.08,26.01,18.07,1,26.01,44.08,40.99364791288566,69.47327950788159,True,False
1000000115,12-12-2021 02:59,Ms. Megan Hicks,889802,"['Shower Gel', 'Pickles', 'Bread', 'Sponges']",Teenager,Fall,4,Shower Gel,Personal Care,Shower Gel,Cash,San Francisco,Pharmacy,True,,79.64,52.68,26.96,1,52.68,79.64,33.852335509794074,51.17691723614275,True,False
1000000117,05-01-2021 21:56,Joseph Guzman,624746,"['Spinach', 'Chips', 'Diapers', 'Tissues']",Middle-Aged,Fall,4,Spinach,Vegetables,Spinach,Credit Card,San Francisco,Convenience Store,False,BOGO (Buy One Get One),4.21,1.92,13.73,6,11.52,25.259999999999998,54.35471100554237,119.18402777777779,False,False
1000000118,06-04-2023 20:51,Xavier Tran,45328,"['Yogurt', 'Power Strips']",Teenager,Fall,2,Yogurt,Dairy,Yogurt,Credit Card,Seattle,Specialty Store,True,,1.9,1.27,4.41,7,8.89,13.299999999999999,33.15789473684211,49.60629921259843,False,False
1000000119,21-06-2021 07:37,Janet Sullivan,974803,"['Extension Cords', 'Insect Repellent']",Retiree,Winter,2,Extension Cords,Household Electronics,Extension Cords,Debit Card,Atlanta,Department Store,False,,60.7,34.1,26.6,1,34.1,60.7,43.82207578253707,78.00586510263929,True,False
1000000120,26-02-2023 11:40,James Ray,131264,"['Cleaning Spray', 'Trash Cans']",Senior Citizen,Summer,2,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Mobile Payment,New York,Department Store,False,Discount on Selected Items,6.74,4.33,19.28,8,34.64,53.92,35.75667655786351,55.65819861431871,False,False
1000000121,21-03-2022 14:49,Jason Marshall,655933,"['Vacuum Cleaner', 'Spinach']",Homemaker,Winter,2,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Debit Card,Los Angeles,Convenience Store,False,BOGO (Buy One Get One),1.8,1.2,4.76,8,9.6,14.4,33.05555555555556,49.583333333333336,False,False
1000000122,29-08-2020 13:41,Alexander Wright,284078,['Shampoo'],Student,Spring,1,Shampoo,Personal Care,Shampoo,Mobile Payment,Chicago,Department Store,True,,6.23,3.08,28.28,9,27.72,56.07000000000001,50.436953807740316,102.02020202020203,False,False
1000000123,17-09-2023 23:36,Cathy Jackson,301167,"['Bath Towels', 'Feminine Hygiene Products']",Homemaker,Spring,2,Bath Towels,Home & Misc,Bath Towels,Credit Card,Miami,Department Store,False,BOGO (Buy One Get One),11.12,4.82,25.23,4,19.28,44.48,56.722122302158276,130.8609958506224,False,False
1000000124,21-08-2023 07:05,Mercedes Anderson,941993,"['Ketchup', 'Eggs', 'Mop', 'Mop']",Homemaker,Fall,4,Ketchup,Condiments,Ketchup,Debit Card,Miami,Supermarket,False,,9.47,4.43,35.24,7,31.009999999999998,66.29,53.16035601146477,113.64076104482426,False,False
1000000125,02-05-2021 14:10,Anthony Christensen,271561,"['Pasta', 'Coffee', 'Canned Soup']",Young Adult,Spring,3,Pasta,Grains & Bakery,Pasta,Cash,Chicago,Convenience Store,True,,3.0,1.58,11.31,8,12.64,24.0,47.125,89.47784810126582,False,False
1000000126,10-08-2022 00:26,Cameron Walker,339528,"['Canned Soup', 'Toothpaste', 'Olive Oil']",Professional,Winter,3,Canned Soup,Pantry & Snacks,Canned Soup,Debit Card,San Francisco,Department Store,True,,6.81,4.39,24.13,10,43.9,68.1,35.43318649045521,54.96583143507973,False,True
1000000127,02-06-2021 05:16,Paul Brown,503962,"['Soap', 'Trash Cans', 'Shampoo', 'Hair Gel', 'Eggs']",Professional,Spring,5,Soap,Personal Care,Soap,Cash,Boston,Pharmacy,True,BOGO (Buy One Get One),4.72,3.11,11.29,7,21.77,33.04,34.17070217917676,51.86035829122646,False,False
1000000129,28-10-2020 23:23,Jordan Garcia,313674,"['Rice', 'Broom', 'Insect Repellent', 'Shower Gel']",Retiree,Summer,4,Rice,Grains & Bakery,Rice,Mobile Payment,Houston,Supermarket,True,Discount on Selected Items,6.03,3.34,10.78,4,13.36,24.12,44.69320066334991,80.688622754491,False,False
1000000130,08-09-2022 07:32,Ryan Joseph II,682824,"['Tea', 'Ironing Board']",Middle-Aged,Winter,2,Tea,Beverages,Tea,Credit Card,Miami,Supermarket,False,BOGO (Buy One Get One),1.16,0.61,4.42,8,4.88,9.28,47.629310344827594,90.57377049180327,False,False
1000000131,02-09-2022 23:11,Debbie Brown,785053,"['Hand Sanitizer', 'Tomatoes', 'Yogurt', 'Hair Gel']",Senior Citizen,Summer,4,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Boston,Department Store,False,BOGO (Buy One Get One),8.7,4.06,46.39,10,40.599999999999994,87.0,53.32183908045977,114.26108374384239,False,False
1000000132,18-04-2021 21:43,Dawn Pratt,80069,"['Carrots', 'Extension Cords']",Senior Citizen,Spring,2,Carrots,Vegetables,Carrots,Mobile Payment,Atlanta,Convenience Store,False,Discount on Selected Items,16.67,7.27,47.01,5,36.349999999999994,83.35000000000001,56.40071985602879,129.32599724896838,False,False
1000000133,08-07-2022 20:10,Madison Hill,730302,"['Carrots', 'Ice Cream', 'Orange', 'Hair Gel']",Teenager,Winter,4,Carrots,Vegetables,Carrots,Debit Card,Boston,Department Store,False,Discount on Selected Items,6.73,3.37,20.13,6,20.22,40.38,49.85141158989598,99.55489614243324,False,False
1000000134,28-10-2020 03:12,Kelly Atkinson,193659,"['Hair Gel', 'Toothpaste', 'Dish Soap', 'Sponges', 'Spinach']",Teenager,Spring,5,Hair Gel,Personal Care,Hair Gel,Mobile Payment,Atlanta,Department Store,False,Discount on Selected Items,7.14,4.88,2.26,1,4.88,7.14,31.652661064425768,46.31147540983606,True,False
1000000135,04-05-2020 09:30,Patricia Fuller,361428,"['Insect Repellent', 'Peanut Butter', 'Potatoes', 'Tissues', 'Trash Cans']",Professional,Fall,5,Insect Repellent,Other,Insect Repellent,Mobile Payment,Seattle,Specialty Store,False,BOGO (Buy One Get One),56.7,28.18,28.52,1,28.18,56.7,50.29982363315696,101.20652945351314,True,False
1000000136,26-02-2021 11:14,Debra Brown,534440,"['Feminine Hygiene Products', 'Ironing Board', 'Power Strips', 'Tomatoes']",Teenager,Fall,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Chicago,Department Store,False,Discount on Selected Items,10.1,5.61,40.39,9,50.49,90.89999999999999,44.43344334433444,79.99603881956823,False,False
1000000137,02-11-2023 09:25,Brett Hernandez,381007,"['Ketchup', 'Power Strips', 'Dustpan']",Professional,Winter,3,Ketchup,Condiments,Ketchup,Mobile Payment,Chicago,Specialty Store,False,BOGO (Buy One Get One),6.56,4.01,22.96,9,36.089999999999996,59.04,38.88888888888889,63.61873095040178,False,False
1000000138,07-04-2021 10:10,Diane Hughes,42310,"['BBQ Sauce', 'Tuna', 'Honey']",Middle-Aged,Spring,3,BBQ Sauce,Condiments,BBQ Sauce,Mobile Payment,Dallas,Warehouse Club,True,,12.15,6.19,17.9,3,18.57,36.45,49.10836762688614,96.39203015616586,False,False
1000000139,03-11-2022 02:17,Jeffrey Jones,134021,"['Tuna', 'Toilet Paper']",Senior Citizen,Winter,2,Tuna,Meat & Seafood,Tuna,Credit Card,Dallas,Specialty Store,False,,36.68,25.36,22.63,2,50.72,73.36,30.847873500545255,44.617507886435334,True,False
1000000140,08-12-2020 16:09,Frank Torres,631743,"['Cheese', 'Shaving Cream']",Teenager,Summer,2,Cheese,Dairy,Cheese,Mobile Payment,San Francisco,Pharmacy,True,,10.59,7.29,16.48,5,36.45,52.95,31.123701605288005,45.21262002743484,False,False
1000000141,05-03-2023 04:11,Daniel Mcguire,235115,"['Coffee', 'Laundry Detergent', 'Jam']",Professional,Fall,3,Coffee,Beverages,Coffee,Credit Card,Miami,Warehouse Club,True,,77.42,36.82,40.6,1,36.82,77.42,52.44122965641953,110.2661596958175,True,False
1000000142,18-03-2023 16:05,Russell Harmon,372676,"['Deodorant', 'Ironing Board', 'Spinach']",Student,Summer,3,Deodorant,Personal Care,Deodorant,Cash,Miami,Specialty Store,False,BOGO (Buy One Get One),7.6,4.18,24.0,7,29.259999999999998,53.199999999999996,45.11278195488722,82.02323991797677,False,False
1000000144,19-11-2022 23:47,Wesley Delacruz,579553,"['Dish Soap', 'Ironing Board', 'Carrots', 'Light Bulbs']",Teenager,Fall,4,Dish Soap,Cleaning Supplies,Dish Soap,Cash,San Francisco,Pharmacy,True,,13.16,6.39,40.61,6,38.339999999999996,78.96000000000001,51.43110435663627,105.92070944183621,False,False
1000000145,07-02-2023 02:49,Shannon Reid,71059,['Hand Sanitizer'],Student,Summer,1,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Seattle,Convenience Store,True,Discount on Selected Items,19.22,7.9,45.27,4,31.6,76.88,58.88397502601458,143.2594936708861,False,False
1000000146,31-12-2022 19:41,Steven Brown,660082,"['Laundry Detergent', 'BBQ Sauce', 'Butter', 'Garden Hose', 'Paper Towels']",Senior Citizen,Winter,5,Laundry Detergent,Cleaning Supplies,Laundry Detergent,Debit Card,Miami,Pharmacy,True,Discount on Selected Items,12.52,7.3,10.44,2,14.6,25.04,41.69329073482428,71.5068493150685,True,False
1000000147,18-03-2021 13:20,Harold Miller,64901,"['Peanut Butter', 'Coffee']",Middle-Aged,Spring,2,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,Los Angeles,Warehouse Club,True,Discount on Selected Items,62.25,34.29,27.96,1,34.29,62.25,44.915662650602414,81.5398075240595,True,False
1000000148,28-07-2023 08:34,Jessica Middleton,66621,"['Chips', 'Broom', 'Paper Towels']",Middle-Aged,Winter,3,Chips,Pantry & Snacks,Chips,Debit Card,Chicago,Department Store,False,,7.64,3.17,26.78,6,19.02,45.839999999999996,58.42059336823735,140.79915878023135,False,False
1000000149,11-04-2021 04:00,Luke Bell,818537,"['Orange', 'Orange']",Retiree,Summer,2,Orange,Fruits,Orange,Debit Card,Houston,Warehouse Club,True,Discount on Selected Items,11.93,5.77,24.65,4,23.08,47.72,51.65549036043588,106.80242634315424,False,False
1000000150,22-09-2020 10:18,James Morales,319681,"['Potatoes', 'Light Bulbs', 'Toothbrush']",Professional,Winter,3,Potatoes,Vegetables,Potatoes,Debit Card,Seattle,Specialty Store,False,,29.45,19.8,19.29,2,39.6,58.9,32.750424448217316,48.712121212121204,True,False
1000000151,17-04-2021 12:55,Ian Wilkinson,369533,"['Pancake Mix', 'Cheese', 'Insect Repellent', 'Beef', 'Bread']",Middle-Aged,Summer,5,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,San Francisco,Department Store,True,BOGO (Buy One Get One),7.24,3.42,34.41,9,30.78,65.16,52.80847145488029,111.79337231968809,False,False
1000000152,28-07-2020 04:10,Jason Andrade,32041,['Onions'],Professional,Fall,1,Onions,Vegetables,Onions,Credit Card,Los Angeles,Supermarket,True,,9.15,4.06,40.75,8,32.48,73.2,55.66939890710382,125.46182266009853,False,False
1000000153,11-12-2023 12:45,Zachary Anderson,618063,"['Air Freshener', 'Sponges']",Teenager,Spring,2,Air Freshener,Home & Misc,Air Freshener,Cash,New York,Pharmacy,True,BOGO (Buy One Get One),5.4,2.95,24.48,10,29.5,54.0,45.333333333333336,82.98305084745763,False,False
1000000154,20-09-2023 21:00,Michael Perkins,18813,['Air Freshener'],Young Adult,Summer,1,Air Freshener,Home & Misc,Air Freshener,Credit Card,Seattle,Warehouse Club,False,Discount on Selected Items,9.75,6.79,26.71,9,61.11,87.75,30.43874643874644,43.70806741940763,False,True
1000000155,18-04-2020 01:29,Andre Davis,188344,['Spinach'],Senior Citizen,Fall,1,Spinach,Vegetables,Spinach,Mobile Payment,Los Angeles,Supermarket,False,Discount on Selected Items,6.02,2.84,19.04,6,17.04,36.12,52.71317829457365,111.73708920187792,False,False
1000000156,09-10-2023 12:34,Heather Le,568737,"['Tea', 'Soda']",Middle-Aged,Fall,2,Tea,Beverages,Tea,Cash,Dallas,Convenience Store,False,Discount on Selected Items,14.04,8.45,39.14,7,59.14999999999999,98.28,39.82498982498983,66.1707523245985,False,False
1000000157,11-10-2021 03:22,Morgan Black,145313,"['Cereal Bars', 'Paper Towels', 'Orange']",Teenager,Winter,3,Cereal Bars,Grains & Bakery,Cereal Bars,Mobile Payment,San Francisco,Warehouse Club,True,,7.46,4.69,16.62,6,28.14,44.76,37.13136729222521,59.06183368869936,False,False
1000000158,19-03-2023 13:07,Chelsea Harding,753712,"['Hair Gel', 'Trash Bags', 'Power Strips', 'Feminine Hygiene Products']",Senior Citizen,Summer,4,Hair Gel,Personal Care,Hair Gel,Debit Card,Seattle,Warehouse Club,True,BOGO (Buy One Get One),7.17,3.38,18.94,5,16.9,35.85,52.83124128312413,112.07100591715977,False,False
1000000159,20-11-2021 09:58,Tracy Bruce,415947,['Paper Towels'],Middle-Aged,Spring,1,Paper Towels,Cleaning Supplies,Paper Towels,Mobile Payment,Miami,Warehouse Club,True,Discount on Selected Items,7.15,4.42,24.54,9,39.78,64.35000000000001,38.13519813519813,61.6892911010558,False,False
1000000161,10-03-2022 22:42,Ryan Atkinson,361824,"['Tissues', 'Jam']",Retiree,Summer,2,Tissues,Cleaning Supplies,Tissues,Mobile Payment,Miami,Specialty Store,True,,9.6,5.66,35.46,9,50.94,86.39999999999999,41.04166666666667,69.61130742049471,False,False
1000000162,26-10-2022 23:16,Trevor Miller,7098,['Olive Oil'],Senior Citizen,Winter,1,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Chicago,Pharmacy,True,BOGO (Buy One Get One),11.46,6.76,23.49,5,33.8,57.300000000000004,40.994764397905755,69.49704142011835,False,False
1000000163,20-08-2020 15:17,Lisa Taylor,448836,"['Plant Fertilizer', 'Shower Gel', 'Tuna']",Young Adult,Winter,3,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Chicago,Specialty Store,False,Discount on Selected Items,3.65,2.05,9.62,6,12.299999999999999,21.9,43.926940639269404,78.21138211382113,False,False
1000000164,03-12-2023 03:08,Erik Russell,19998,"['Pickles', 'Cleaning Spray']",Middle-Aged,Winter,2,Pickles,Pantry & Snacks,Pickles,Cash,Los Angeles,Department Store,True,,7.71,3.29,30.93,7,23.03,53.97,57.30961645358532,134.30308293530177,False,False
1000000165,25-04-2021 05:04,Ms. Bianca Larson DDS,682681,"['BBQ Sauce', 'Eggs', 'Shrimp']",Young Adult,Summer,3,BBQ Sauce,Condiments,BBQ Sauce,Mobile Payment,New York,Department Store,False,Discount on Selected Items,3.81,2.48,13.32,10,24.8,38.1,34.96062992125984,53.70967741935484,False,True
1000000167,24-10-2020 14:25,Douglas Gray,167400,['Power Strips'],Homemaker,Summer,1,Power Strips,Household Electronics,Power Strips,Cash,Los Angeles,Specialty Store,True,,10.33,4.71,44.97,8,37.68,82.64,54.416747337850914,119.34713375796177,False,False
1000000168,28-06-2020 18:14,Lori Davis,621043,"['Toothbrush', 'Toothbrush', 'BBQ Sauce', 'Dustpan', 'Banana']",Middle-Aged,Spring,5,Toothbrush,Personal Care,Toothbrush,Credit Card,Seattle,Convenience Store,True,,15.85,6.53,37.26,4,26.12,63.4,58.769716088328074,142.64931087289432,False,False
1000000169,24-06-2023 14:37,Kelly Hall MD,596706,"['Bread', 'Toothpaste', 'Syrup', 'Ironing Board', 'Cleaning Spray']",Teenager,Spring,5,Bread,Grains & Bakery,Bread,Debit Card,New York,Pharmacy,False,BOGO (Buy One Get One),2.28,1.32,8.67,9,11.88,20.52,42.251461988304094,72.97979797979798,False,False
1000000170,03-09-2023 18:28,Scott Johnson,807872,"['Onions', 'Peanut Butter', 'Tomatoes', 'Mayonnaise']",Homemaker,Spring,4,Onions,Vegetables,Onions,Mobile Payment,Dallas,Department Store,False,,5.02,3.03,13.94,7,21.209999999999997,35.14,39.66989186112692,65.72371522866572,False,False
1000000171,14-02-2023 22:57,Regina Andersen,77193,"['Syrup', 'Tuna']",Senior Citizen,Winter,2,Syrup,Pantry & Snacks,Syrup,Mobile Payment,Los Angeles,Warehouse Club,True,Discount on Selected Items,7.92,3.21,32.99,7,22.47,55.44,59.50577200577201,146.8179795282599,False,False
1000000172,27-08-2021 21:54,Jennifer Schmidt,971013,"['Power Strips', 'Eggs', 'Butter', 'Onions']",Homemaker,Summer,4,Power Strips,Household Electronics,Power Strips,Credit Card,Seattle,Pharmacy,True,Discount on Selected Items,4.82,2.67,19.36,9,24.03,43.38,44.6288612263716,80.5659592176446,False,False
