Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items
1000000115,12-12-2021 02:59,Ms. Megan Hicks,889802,"['Shower Gel', 'Pickles', 'Bread', 'Sponges']",Teenager,Fall,4,Shower Gel,Personal Care,Shower Gel,Cash,San Francisco,Pharmacy,TRUE,None,79.64,52.68,26.96,1
1000000117,05-01-2021 21:56,Joseph Guzman,624746,"['Spinach', 'Chips', 'Diapers', 'Tissues']",Middle-Aged,Fall,4,Spinach,Vegetables,Spinach,Credit Card,San Francisco,Convenience Store,FALSE,BOGO (Buy One Get One),4.21,1.92,13.73,6
1000000118,06-04-2023 20:51,Xavier Tran,45328,"['Yogurt', 'Power Strips']",Teenager,Fall,2,Yogurt,Dairy,Yogurt,Credit Card,Seattle,Specialty Store,TRUE,None,1.9,1.27,4.41,7
1000000119,21-06-2021 07:37,Janet Sullivan,974803,"['Extension Cords', 'Insect Repellent']",Retiree,Winter,2,Extension Cords,Household Electronics,Extension Cords,Debit Card,Atlanta,Department Store,FALSE,None,60.7,34.1,26.6,1
1000000120,26-02-2023 11:40,James Ray,131264,"['Cleaning Spray', 'Trash Cans']",Senior Citizen,Summer,2,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Mobile Payment,New York,Department Store,FALSE,Discount on Selected Items,6.74,4.33,19.28,8
1000000121,21-03-2022 14:49,Jason Marshall,655933,"['Vacuum Cleaner', 'Spinach']",Homemaker,Winter,2,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Debit Card,Los Angeles,Convenience Store,FALSE,BOGO (Buy One Get One),1.8,1.2,4.76,8
1000000122,29-08-2020 13:41,Alexander Wright,284078,['Shampoo'],Student,Spring,1,Shampoo,Personal Care,Shampoo,Mobile Payment,Chicago,Department Store,TRUE,None,6.23,3.08,28.28,9
1000000123,17-09-2023 23:36,Cathy Jackson,301167,"['Bath Towels', 'Feminine Hygiene Products']",Homemaker,Spring,2,Bath Towels,Home & Misc,Bath Towels,Credit Card,Miami,Department Store,FALSE,BOGO (Buy One Get One),11.12,4.82,25.23,4
1000000124,21-08-2023 07:05,Mercedes Anderson,941993,"['Ketchup', 'Eggs', 'Mop', 'Mop']",Homemaker,Fall,4,Ketchup,Condiments,Ketchup,Debit Card,Miami,Supermarket,FALSE,None,9.47,4.43,35.24,7
1000000125,02-05-2021 14:10,Anthony Christensen,271561,"['Pasta', 'Coffee', 'Canned Soup']",Young Adult,Spring,3,Pasta,Grains & Bakery,Pasta,Cash,Chicago,Convenience Store,TRUE,None,3,1.58,11.31,8
1000000126,10-08-2022 00:26,Cameron Walker,339528,"['Canned Soup', 'Toothpaste', 'Olive Oil']",Professional,Winter,3,Canned Soup,Pantry & Snacks,Canned Soup,Debit Card,San Francisco,Department Store,TRUE,None,6.81,4.39,24.13,10
1000000127,02-06-2021 05:16,Paul Brown,503962,"['Soap', 'Trash Cans', 'Shampoo', 'Hair Gel', 'Eggs']",Professional,Spring,5,Soap,Personal Care,Soap,Cash,Boston,Pharmacy,TRUE,BOGO (Buy One Get One),4.72,3.11,11.29,7
1000000129,28-10-2020 23:23,Jordan Garcia,313674,"['Rice', 'Broom', 'Insect Repellent', 'Shower Gel']",Retiree,Summer,4,Rice,Grains & Bakery,Rice,Mobile Payment,Houston,Supermarket,TRUE,Discount on Selected Items,6.03,3.34,10.78,4
1000000130,08-09-2022 07:32,Ryan Joseph II,682824,"['Tea', 'Ironing Board']",Middle-Aged,Winter,2,Tea,Beverages,Tea,Credit Card,Miami,Supermarket,FALSE,BOGO (Buy One Get One),1.16,0.61,4.42,8
1000000131,02-09-2022 23:11,Debbie Brown,785053,"['Hand Sanitizer', 'Tomatoes', 'Yogurt', 'Hair Gel']",Senior Citizen,Summer,4,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Boston,Department Store,FALSE,BOGO (Buy One Get One),8.7,4.06,46.39,10
1000000132,18-04-2021 21:43,Dawn Pratt,80069,"['Carrots', 'Extension Cords']",Senior Citizen,Spring,2,Carrots,Vegetables,Carrots,Mobile Payment,Atlanta,Convenience Store,FALSE,Discount on Selected Items,16.67,7.27,47.01,5
1000000133,08-07-2022 20:10,Madison Hill,730302,"['Carrots', 'Ice Cream', 'Orange', 'Hair Gel']",Teenager,Winter,4,Carrots,Vegetables,Carrots,Debit Card,Boston,Department Store,FALSE,Discount on Selected Items,6.73,3.37,20.13,6
1000000134,28-10-2020 03:12,Kelly Atkinson,193659,"['Hair Gel', 'Toothpaste', 'Dish Soap', 'Sponges', 'Spinach']",Teenager,Spring,5,Hair Gel,Personal Care,Hair Gel,Mobile Payment,Atlanta,Department Store,FALSE,Discount on Selected Items,7.14,4.88,2.26,1
1000000135,04-05-2020 09:30,Patricia Fuller,361428,"['Insect Repellent', 'Peanut Butter', 'Potatoes', 'Tissues', 'Trash Cans']",Professional,Fall,5,Insect Repellent,Other,Insect Repellent,Mobile Payment,Seattle,Specialty Store,FALSE,BOGO (Buy One Get One),56.7,28.18,28.52,1
1000000136,26-02-2021 11:14,Debra Brown,534440,"['Feminine Hygiene Products', 'Ironing Board', 'Power Strips', 'Tomatoes']",Teenager,Fall,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Chicago,Department Store,FALSE,Discount on Selected Items,10.1,5.61,40.39,9
1000000137,02-11-2023 09:25,Brett Hernandez,381007,"['Ketchup', 'Power Strips', 'Dustpan']",Professional,Winter,3,Ketchup,Condiments,Ketchup,Mobile Payment,Chicago,Specialty Store,FALSE,BOGO (Buy One Get One),6.56,4.01,22.96,9
1000000138,07-04-2021 10:10,Diane Hughes,42310,"['BBQ Sauce', 'Tuna', 'Honey']",Middle-Aged,Spring,3,BBQ Sauce,Condiments,BBQ Sauce,Mobile Payment,Dallas,Warehouse Club,TRUE,None,12.15,6.19,17.9,3
1000000139,03-11-2022 02:17,Jeffrey Jones,134021,"['Tuna', 'Toilet Paper']",Senior Citizen,Winter,2,Tuna,Meat & Seafood,Tuna,Credit Card,Dallas,Specialty Store,FALSE,None,36.68,25.36,22.63,2
1000000140,08-12-2020 16:09,Frank Torres,631743,"['Cheese', 'Shaving Cream']",Teenager,Summer,2,Cheese,Dairy,Cheese,Mobile Payment,San Francisco,Pharmacy,TRUE,None,10.59,7.29,16.48,5
1000000141,05-03-2023 04:11,Daniel Mcguire,235115,"['Coffee', 'Laundry Detergent', 'Jam']",Professional,Fall,3,Coffee,Beverages,Coffee,Credit Card,Miami,Warehouse Club,TRUE,None,77.42,36.82,40.6,1
1000000142,18-03-2023 16:05,Russell Harmon,372676,"['Deodorant', 'Ironing Board', 'Spinach']",Student,Summer,3,Deodorant,Personal Care,Deodorant,Cash,Miami,Specialty Store,FALSE,BOGO (Buy One Get One),7.6,4.18,24,7
1000000144,19-11-2022 23:47,Wesley Delacruz,579553,"['Dish Soap', 'Ironing Board', 'Carrots', 'Light Bulbs']",Teenager,Fall,4,Dish Soap,Cleaning Supplies,Dish Soap,Cash,San Francisco,Pharmacy,TRUE,None,13.16,6.39,40.61,6
1000000145,07-02-2023 02:49,Shannon Reid,71059,['Hand Sanitizer'],Student,Summer,1,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Seattle,Convenience Store,TRUE,Discount on Selected Items,19.22,7.9,45.27,4
1000000146,31-12-2022 19:41,Steven Brown,660082,"['Laundry Detergent', 'BBQ Sauce', 'Butter', 'Garden Hose', 'Paper Towels']",Senior Citizen,Winter,5,Laundry Detergent,Cleaning Supplies,Laundry Detergent,Debit Card,Miami,Pharmacy,TRUE,Discount on Selected Items,12.52,7.3,10.44,2
1000000147,18-03-2021 13:20,Harold Miller,64901,"['Peanut Butter', 'Coffee']",Middle-Aged,Spring,2,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,Los Angeles,Warehouse Club,TRUE,Discount on Selected Items,62.25,34.29,27.96,1
1000000148,28-07-2023 08:34,Jessica Middleton,66621,"['Chips', 'Broom', 'Paper Towels']",Middle-Aged,Winter,3,Chips,Pantry & Snacks,Chips,Debit Card,Chicago,Department Store,FALSE,None,7.64,3.17,26.78,6
1000000149,11-04-2021 04:00,Luke Bell,818537,"['Orange', 'Orange']",Retiree,Summer,2,Orange,Fruits,Orange,Debit Card,Houston,Warehouse Club,TRUE,Discount on Selected Items,11.93,5.77,24.65,4
1000000150,22-09-2020 10:18,James Morales,319681,"['Potatoes', 'Light Bulbs', 'Toothbrush']",Professional,Winter,3,Potatoes,Vegetables,Potatoes,Debit Card,Seattle,Specialty Store,FALSE,None,29.45,19.8,19.29,2
1000000151,17-04-2021 12:55,Ian Wilkinson,369533,"['Pancake Mix', 'Cheese', 'Insect Repellent', 'Beef', 'Bread']",Middle-Aged,Summer,5,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,San Francisco,Department Store,TRUE,BOGO (Buy One Get One),7.24,3.42,34.41,9
1000000152,28-07-2020 04:10,Jason Andrade,32041,['Onions'],Professional,Fall,1,Onions,Vegetables,Onions,Credit Card,Los Angeles,Supermarket,TRUE,None,9.15,4.06,40.75,8
1000000153,11-12-2023 12:45,Zachary Anderson,618063,"['Air Freshener', 'Sponges']",Teenager,Spring,2,Air Freshener,Home & Misc,Air Freshener,Cash,New York,Pharmacy,TRUE,BOGO (Buy One Get One),5.4,2.95,24.48,10
1000000154,20-09-2023 21:00,Michael Perkins,18813,['Air Freshener'],Young Adult,Summer,1,Air Freshener,Home & Misc,Air Freshener,Credit Card,Seattle,Warehouse Club,FALSE,Discount on Selected Items,9.75,6.79,26.71,9
1000000155,18-04-2020 01:29,Andre Davis,188344,['Spinach'],Senior Citizen,Fall,1,Spinach,Vegetables,Spinach,Mobile Payment,Los Angeles,Supermarket,FALSE,Discount on Selected Items,6.02,2.84,19.04,6
1000000156,09-10-2023 12:34,Heather Le,568737,"['Tea', 'Soda']",Middle-Aged,Fall,2,Tea,Beverages,Tea,Cash,Dallas,Convenience Store,FALSE,Discount on Selected Items,14.04,8.45,39.14,7
1000000157,11-10-2021 03:22,Morgan Black,145313,"['Cereal Bars', 'Paper Towels', 'Orange']",Teenager,Winter,3,Cereal Bars,Grains & Bakery,Cereal Bars,Mobile Payment,San Francisco,Warehouse Club,TRUE,None,7.46,4.69,16.62,6
1000000158,19-03-2023 13:07,Chelsea Harding,753712,"['Hair Gel', 'Trash Bags', 'Power Strips', 'Feminine Hygiene Products']",Senior Citizen,Summer,4,Hair Gel,Personal Care,Hair Gel,Debit Card,Seattle,Warehouse Club,TRUE,BOGO (Buy One Get One),7.17,3.38,18.94,5
1000000159,20-11-2021 09:58,Tracy Bruce,415947,['Paper Towels'],Middle-Aged,Spring,1,Paper Towels,Cleaning Supplies,Paper Towels,Mobile Payment,Miami,Warehouse Club,TRUE,Discount on Selected Items,7.15,4.42,24.54,9
1000000161,10-03-2022 22:42,Ryan Atkinson,361824,"['Tissues', 'Jam']",Retiree,Summer,2,Tissues,Cleaning Supplies,Tissues,Mobile Payment,Miami,Specialty Store,TRUE,None,9.6,5.66,35.46,9
1000000162,26-10-2022 23:16,Trevor Miller,7098,['Olive Oil'],Senior Citizen,Winter,1,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Chicago,Pharmacy,TRUE,BOGO (Buy One Get One),11.46,6.76,23.49,5
1000000163,20-08-2020 15:17,Lisa Taylor,448836,"['Plant Fertilizer', 'Shower Gel', 'Tuna']",Young Adult,Winter,3,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Chicago,Specialty Store,FALSE,Discount on Selected Items,3.65,2.05,9.62,6
1000000164,03-12-2023 03:08,Erik Russell,19998,"['Pickles', 'Cleaning Spray']",Middle-Aged,Winter,2,Pickles,Pantry & Snacks,Pickles,Cash,Los Angeles,Department Store,TRUE,None,7.71,3.29,30.93,7
1000000165,25-04-2021 05:04,Ms. Bianca Larson DDS,682681,"['BBQ Sauce', 'Eggs', 'Shrimp']",Young Adult,Summer,3,BBQ Sauce,Condiments,BBQ Sauce,Mobile Payment,New York,Department Store,FALSE,Discount on Selected Items,3.81,2.48,13.32,10
1000000167,24-10-2020 14:25,Douglas Gray,167400,['Power Strips'],Homemaker,Summer,1,Power Strips,Household Electronics,Power Strips,Cash,Los Angeles,Specialty Store,TRUE,None,10.33,4.71,44.97,8
1000000168,28-06-2020 18:14,Lori Davis,621043,"['Toothbrush', 'Toothbrush', 'BBQ Sauce', 'Dustpan', 'Banana']",Middle-Aged,Spring,5,Toothbrush,Personal Care,Toothbrush,Credit Card,Seattle,Convenience Store,TRUE,None,15.85,6.53,37.26,4
1000000169,24-06-2023 14:37,Kelly Hall MD,596706,"['Bread', 'Toothpaste', 'Syrup', 'Ironing Board', 'Cleaning Spray']",Teenager,Spring,5,Bread,Grains & Bakery,Bread,Debit Card,New York,Pharmacy,FALSE,BOGO (Buy One Get One),2.28,1.32,8.67,9
1000000170,03-09-2023 18:28,Scott Johnson,807872,"['Onions', 'Peanut Butter', 'Tomatoes', 'Mayonnaise']",Homemaker,Spring,4,Onions,Vegetables,Onions,Mobile Payment,Dallas,Department Store,FALSE,None,5.02,3.03,13.94,7
1000000171,14-02-2023 22:57,Regina Andersen,77193,"['Syrup', 'Tuna']",Senior Citizen,Winter,2,Syrup,Pantry & Snacks,Syrup,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Discount on Selected Items,7.92,3.21,32.99,7
1000000172,27-08-2021 21:54,Jennifer Schmidt,971013,"['Power Strips', 'Eggs', 'Butter', 'Onions']",Homemaker,Summer,4,Power Strips,Household Electronics,Power Strips,Credit Card,Seattle,Pharmacy,TRUE,Discount on Selected Items,4.82,2.67,19.36,9
1000000173,11-11-2020 23:34,Manuel Drake,66066,"['Tissues', 'Spinach', 'Light Bulbs']",Middle-Aged,Summer,3,Tissues,Cleaning Supplies,Tissues,Mobile Payment,Dallas,Convenience Store,FALSE,None,7.32,3.43,27.28,7
1000000174,16-04-2021 22:38,James Ho DDS,108116,"['Mustard', 'Trash Cans']",Student,Summer,2,Mustard,Condiments,Mustard,Cash,Seattle,Convenience Store,TRUE,None,11.61,6.89,14.15,3
1000000176,23-01-2023 07:31,Jessica Nolan,635386,"['BBQ Sauce', 'Cleaning Spray', 'Broom']",Homemaker,Fall,3,BBQ Sauce,Condiments,BBQ Sauce,Debit Card,Seattle,Warehouse Club,TRUE,Discount on Selected Items,10.64,6.46,33.42,8
1000000177,13-11-2022 20:33,Joann Davies,439350,"['Trash Bags', 'Extension Cords', 'Beef']",Senior Citizen,Winter,3,Trash Bags,Cleaning Supplies,Trash Bags,Credit Card,Chicago,Pharmacy,FALSE,None,31.59,16.3,15.29,1
1000000179,16-12-2021 19:32,Trevor Jenkins,887011,"['Honey', 'Salmon', 'Diapers', 'Hair Gel']",Middle-Aged,Fall,4,Honey,Pantry & Snacks,Honey,Debit Card,San Francisco,Pharmacy,TRUE,BOGO (Buy One Get One),9.15,4.04,25.57,5
1000000180,21-06-2021 05:47,Jose Baker,94627,"['Canned Soup', 'Deodorant', 'Banana', 'Chips', 'Shampoo']",Retiree,Spring,5,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,Los Angeles,Supermarket,FALSE,BOGO (Buy One Get One),11.06,5.55,16.51,3
1000000181,05-12-2020 01:54,Courtney Meyer,431171,"['BBQ Sauce', 'Garden Hose', 'Hair Gel']",Young Adult,Winter,3,BBQ Sauce,Condiments,BBQ Sauce,Debit Card,Chicago,Convenience Store,TRUE,BOGO (Buy One Get One),1.28,0.56,7.25,10
1000000182,18-11-2020 08:26,John Burton,198113,"['Vinegar', 'Soap']",Young Adult,Fall,2,Vinegar,Pantry & Snacks,Vinegar,Credit Card,New York,Supermarket,TRUE,Discount on Selected Items,37.41,25.34,24.13,2
1000000183,31-12-2021 01:19,Janet Robinson,684461,"['Toothpaste', 'Jam', 'Tissues']",Middle-Aged,Fall,3,Toothpaste,Personal Care,Toothpaste,Debit Card,San Francisco,Department Store,FALSE,BOGO (Buy One Get One),74.53,49.43,25.1,1
1000000184,09-03-2022 04:31,Mitchell Jackson,354272,['Mustard'],Professional,Winter,1,Mustard,Condiments,Mustard,Mobile Payment,Atlanta,Warehouse Club,TRUE,Discount on Selected Items,1.07,0.51,3.34,6
1000000185,31-03-2020 05:22,Paula Gutierrez,878711,"['Ice Cream', 'Ice Cream', 'Laundry Detergent']",Homemaker,Spring,3,Ice Cream,Dairy,Ice Cream,Mobile Payment,Los Angeles,Warehouse Club,TRUE,None,8.92,5.34,32.29,9
1000000186,06-01-2022 08:14,Rebecca Rice,549551,"['Toothpaste', 'Paper Towels']",Homemaker,Spring,2,Toothpaste,Personal Care,Toothpaste,Cash,San Francisco,Pharmacy,TRUE,BOGO (Buy One Get One),27.97,18.05,29.77,3
1000000187,15-09-2022 21:05,Samantha Wallace,602581,"['Carrots', 'Air Freshener', 'Butter', 'Cleaning Spray']",Retiree,Fall,4,Carrots,Vegetables,Carrots,Mobile Payment,Dallas,Supermarket,FALSE,None,11.78,6.68,25.54,5
1000000188,13-09-2022 05:58,Luke Hall,902733,"['Bath Towels', 'Vinegar']",Middle-Aged,Winter,2,Bath Towels,Home & Misc,Bath Towels,Mobile Payment,Los Angeles,Department Store,TRUE,Discount on Selected Items,19.58,10.94,43.18,5
1000000189,28-03-2021 23:25,Michael Gonzalez,193567,['Dish Soap'],Retiree,Winter,1,Dish Soap,Cleaning Supplies,Dish Soap,Credit Card,Seattle,Convenience Store,FALSE,BOGO (Buy One Get One),9.04,4.27,28.6,6
1000000191,11-02-2020 11:41,Terry Norman,512984,"['Paper Towels', 'Cleaning Rags']",Retiree,Fall,2,Paper Towels,Cleaning Supplies,Paper Towels,Debit Card,San Francisco,Specialty Store,TRUE,None,6.92,4.63,20.6,9
1000000193,13-10-2020 15:30,Sierra Scott,161765,"['Chicken', 'Paper Towels', 'Cleaning Rags', 'Razors', 'Power Strips']",Retiree,Fall,5,Chicken,Meat & Seafood,Chicken,Debit Card,Boston,Department Store,TRUE,Discount on Selected Items,5.37,3.17,13.22,6
1000000194,24-07-2020 06:17,Emily Underwood,796718,"['Air Freshener', 'Iron', 'Ice Cream', 'Ketchup']",Senior Citizen,Winter,4,Air Freshener,Home & Misc,Air Freshener,Cash,Houston,Pharmacy,FALSE,None,3.97,1.99,19.77,10
1000000195,01-04-2023 14:19,Arthur Myers,372202,"['Shampoo', 'Beef']",Student,Fall,2,Shampoo,Personal Care,Shampoo,Mobile Payment,Miami,Supermarket,FALSE,Discount on Selected Items,5.14,2.59,20.36,8
1000000196,24-04-2022 04:38,Nicole Cantrell,599256,"['Paper Towels', 'Trash Cans', 'Dustpan', 'Syrup', 'Iron']",Middle-Aged,Winter,5,Paper Towels,Cleaning Supplies,Paper Towels,Cash,Dallas,Department Store,FALSE,Discount on Selected Items,4.52,2.79,13.81,8
1000000197,04-06-2022 19:22,John Martin,785736,"['Shrimp', 'Feminine Hygiene Products', 'Toilet Paper', 'Water']",Homemaker,Spring,4,Shrimp,Meat & Seafood,Shrimp,Cash,Miami,Pharmacy,FALSE,None,8.41,5.63,27.82,10
1000000198,26-01-2021 05:46,Jerry Williams,600125,"['Pasta', 'Shampoo']",Retiree,Winter,2,Pasta,Grains & Bakery,Pasta,Debit Card,Chicago,Supermarket,TRUE,None,9.89,6.59,13.21,4
1000000199,06-02-2022 01:27,Jeffrey Brown,840718,"['Garden Hose', 'Cheese', 'Bath Towels']",Young Adult,Winter,3,Garden Hose,Garden Tools,Garden Hose,Cash,Miami,Pharmacy,TRUE,BOGO (Buy One Get One),25.8,16.35,28.33,3
1000000200,11-06-2023 10:26,Andrea Snyder,180738,"['Honey', 'Yogurt', 'Potatoes', 'Apple', 'Onions']",Professional,Fall,5,Honey,Pantry & Snacks,Honey,Debit Card,Boston,Department Store,TRUE,BOGO (Buy One Get One),16.67,9.88,33.96,5
1000000202,01-03-2020 20:12,Olivia Jimenez,694754,"['Peanut Butter', 'Diapers']",Retiree,Winter,2,Peanut Butter,Pantry & Snacks,Peanut Butter,Mobile Payment,Atlanta,Specialty Store,FALSE,BOGO (Buy One Get One),4.1,1.84,15.83,7
1000000203,11-09-2021 18:36,Angel Garcia,690852,"['Cereal Bars', 'Tomatoes']",Senior Citizen,Fall,2,Cereal Bars,Grains & Bakery,Cereal Bars,Credit Card,Seattle,Warehouse Club,TRUE,None,1.61,1.08,2.66,5
1000000204,29-11-2023 19:00,Amy Rodriguez,30117,['Sponges'],Homemaker,Spring,1,Sponges,Cleaning Supplies,Sponges,Cash,Miami,Warehouse Club,TRUE,BOGO (Buy One Get One),29.79,17.34,37.37,3
1000000205,27-12-2023 05:05,Angela Clark,869107,"['Chips', 'Shampoo', 'Trash Bags', 'Soap', 'Dishware']",Teenager,Summer,5,Chips,Pantry & Snacks,Chips,Mobile Payment,San Francisco,Specialty Store,FALSE,Discount on Selected Items,2.34,0.94,11.2,8
1000000206,01-05-2023 05:29,Kelly Thompson,129011,['Garden Hose'],Homemaker,Winter,1,Garden Hose,Garden Tools,Garden Hose,Mobile Payment,San Francisco,Warehouse Club,TRUE,Discount on Selected Items,1.5,0.65,5.14,6
1000000207,10-04-2021 08:08,Ryan Melendez,49017,"['Spinach', 'Feminine Hygiene Products', 'Onions', 'BBQ Sauce']",Homemaker,Fall,4,Spinach,Vegetables,Spinach,Mobile Payment,Chicago,Supermarket,FALSE,BOGO (Buy One Get One),1.93,1.15,6.95,9
1000000208,01-06-2022 00:16,Kimberly Cisneros,712354,"['Paper Towels', 'Toothpaste']",Young Adult,Winter,2,Paper Towels,Cleaning Supplies,Paper Towels,Cash,Chicago,Warehouse Club,FALSE,Discount on Selected Items,0.82,0.33,4.92,10
1000000209,20-08-2021 06:00,Cole Smith,848904,"['Mustard', 'Chicken', 'Bread']",Middle-Aged,Spring,3,Mustard,Condiments,Mustard,Cash,Boston,Supermarket,TRUE,BOGO (Buy One Get One),6.61,2.96,18.25,5
1000000210,17-09-2023 01:37,Craig Smith,150632,"['Pasta', 'Carrots', 'Power Strips', 'Shrimp']",Young Adult,Fall,4,Pasta,Grains & Bakery,Pasta,Credit Card,Miami,Convenience Store,FALSE,Discount on Selected Items,8.03,4.53,20.97,6
1000000211,04-05-2021 16:16,Rodney Randolph,208552,"['Onions', 'Plant Fertilizer', 'Ice Cream', 'Tuna']",Teenager,Summer,4,Onions,Vegetables,Onions,Debit Card,Houston,Warehouse Club,FALSE,Discount on Selected Items,14.96,9.09,29.36,5
1000000212,30-09-2020 11:28,Patrick Campbell,923439,"['Paper Towels', 'Rice', 'Mayonnaise', 'Pickles', 'Mayonnaise']",Young Adult,Winter,5,Paper Towels,Cleaning Supplies,Paper Towels,Cash,Boston,Department Store,TRUE,Discount on Selected Items,9.41,5.61,30.45,8
1000000213,30-09-2021 05:17,Emily Whitehead,751664,"['Carrots', 'Orange', 'Paper Towels', 'Soap']",Retiree,Winter,4,Carrots,Vegetables,Carrots,Credit Card,Miami,Convenience Store,TRUE,None,27.96,13.07,44.69,3
1000000214,12-05-2023 08:08,Shawn Joyce,323604,"['Shaving Cream', 'Dustpan', 'Rice', 'Orange', 'Honey']",Senior Citizen,Spring,5,Shaving Cream,Personal Care,Shaving Cream,Mobile Payment,Seattle,Warehouse Club,FALSE,None,5.05,3.1,11.7,6
1000000215,03-01-2020 23:36,Ashley White,881232,"['Coffee', 'Hair Gel', 'Vacuum Cleaner']",Professional,Fall,3,Coffee,Beverages,Coffee,Credit Card,Los Angeles,Supermarket,FALSE,BOGO (Buy One Get One),23.97,11.29,50.7,4
1000000216,03-05-2022 19:43,Richard Harris,939506,"['Pancake Mix', 'Water', 'Air Freshener', 'Tea']",Middle-Aged,Spring,4,Pancake Mix,Grains & Bakery,Pancake Mix,Mobile Payment,Dallas,Pharmacy,FALSE,BOGO (Buy One Get One),9.24,4.6,27.85,6
1000000217,18-09-2021 05:56,Matthew Bowen,38625,"['Butter', 'Onions', 'Diapers']",Teenager,Winter,3,Butter,Dairy,Butter,Cash,Boston,Department Store,TRUE,Discount on Selected Items,3.14,1.96,8.25,7
1000000218,04-09-2021 06:01,James Smith,75705,"['Milk', 'Insect Repellent', 'BBQ Sauce', 'BBQ Sauce', 'Hair Gel']",Senior Citizen,Summer,5,Milk,Other,Milk,Credit Card,Los Angeles,Department Store,FALSE,BOGO (Buy One Get One),5.82,3.46,21.23,9
1000000219,06-11-2020 04:18,Julia Baldwin,167850,"['Trash Bags', 'Cleaning Rags']",Retiree,Fall,2,Trash Bags,Cleaning Supplies,Trash Bags,Mobile Payment,New York,Department Store,FALSE,BOGO (Buy One Get One),2.12,1.39,5.12,7
1000000221,20-04-2023 04:26,Ashley Jones,521686,['Ketchup'],Professional,Spring,1,Ketchup,Condiments,Ketchup,Credit Card,Houston,Department Store,TRUE,None,24.33,13.88,10.45,1
1000000222,05-02-2021 07:29,Matthew Hogan,935051,['Baby Wipes'],Retiree,Summer,1,Baby Wipes,Baby Care,Baby Wipes,Cash,San Francisco,Specialty Store,TRUE,Discount on Selected Items,13.78,5.9,31.52,4
1000000223,01-03-2023 23:31,Kristin Hudson,37394,['Toothpaste'],Professional,Spring,1,Toothpaste,Personal Care,Toothpaste,Debit Card,San Francisco,Convenience Store,TRUE,None,19.35,9.87,37.89,4
